id_borough,borough_name,year,week,day,hour,engine_sounds,alarm_sounds
1,manhattan,2017,24,1,4,0,0
1,manhattan,2017,24,1,4,0,0
1,manhattan,2017,24,1,4,0,0
1,manhattan,2017,9,0,14,0,0
1,manhattan,2017,9,0,14,0,0
1,manhattan,2017,9,0,14,0,0
1,manhattan,2017,49,3,13,1,0
1,manhattan,2017,49,3,13,0,0
1,manhattan,2017,49,3,13,1,0
1,manhattan,2018,1,5,10,0,0
1,manhattan,2018,1,5,10,0,0
1,manhattan,2018,1,5,10,1,0
1,manhattan,2017,33,5,4,0,0
1,manhattan,2017,33,5,4,0,0
1,manhattan,2017,33,5,4,0,0
1,manhattan,2017,5,5,18,0,0
1,manhattan,2017,5,5,18,0,0
1,manhattan,2017,5,5,18,0,0
1,manhattan,2017,30,3,11,3,0
1,manhattan,2017,30,3,11,0,0
1,manhattan,2017,30,3,11,0,0
1,manhattan,2017,48,5,16,0,0
1,manhattan,2017,48,5,16,0,0
1,manhattan,2017,48,5,16,0,0
1,manhattan,2016,45,5,23,0,0
1,manhattan,2016,45,5,23,0,0
1,manhattan,2016,45,5,23,0,0
1,manhattan,2017,15,1,21,0,0
1,manhattan,2017,15,1,21,1,0
1,manhattan,2017,15,1,21,1,0
1,manhattan,2017,30,5,11,0,0
1,manhattan,2017,30,5,11,0,0
1,manhattan,2017,30,5,11,0,0
1,manhattan,2017,30,4,11,0,0
1,manhattan,2017,30,4,11,0,0
1,manhattan,2017,30,4,11,1,0
1,manhattan,2017,52,0,8,0,0
1,manhattan,2017,52,0,8,0,0
1,manhattan,2017,52,0,8,0,0
1,manhattan,2017,38,2,8,0,0
1,manhattan,2017,38,2,8,1,0
1,manhattan,2017,38,2,8,0,0
1,manhattan,2016,51,4,18,0,0
1,manhattan,2016,51,4,18,0,0
1,manhattan,2016,51,4,18,0,0
1,manhattan,2017,27,1,8,0,0
1,manhattan,2017,27,1,8,0,0
1,manhattan,2017,27,1,8,0,0
1,manhattan,2017,43,3,12,0,0
1,manhattan,2017,43,3,12,0,0
1,manhattan,2017,43,3,12,0,0
1,manhattan,2017,40,0,9,0,0
1,manhattan,2017,40,0,9,0,0
1,manhattan,2017,40,0,9,0,0
1,manhattan,2017,29,4,18,0,0
1,manhattan,2017,29,4,18,0,0
1,manhattan,2017,29,4,18,0,0
1,manhattan,2017,49,6,0,0,0
1,manhattan,2017,49,6,0,0,0
1,manhattan,2017,49,6,0,0,0
1,manhattan,2016,46,3,12,0,0
1,manhattan,2016,46,3,12,1,0
1,manhattan,2016,46,3,12,0,0
1,manhattan,2017,11,0,10,0,0
1,manhattan,2017,11,0,10,0,0
1,manhattan,2017,11,0,10,0,0
1,manhattan,2016,47,4,18,0,1
1,manhattan,2016,47,4,18,0,2
1,manhattan,2016,47,4,18,0,2
1,manhattan,2017,48,0,12,0,0
1,manhattan,2017,48,0,12,0,0
1,manhattan,2017,48,0,12,1,0
1,manhattan,2017,42,4,12,0,0
1,manhattan,2017,42,4,12,3,0
1,manhattan,2017,42,4,12,0,0
1,manhattan,2016,52,5,9,0,0
1,manhattan,2016,52,5,9,0,0
1,manhattan,2016,52,5,9,0,0
1,manhattan,2018,2,4,9,0,0
1,manhattan,2018,2,4,9,0,0
1,manhattan,2018,2,4,9,0,0
1,manhattan,2017,5,2,6,0,0
1,manhattan,2017,5,2,6,0,0
1,manhattan,2017,5,2,6,0,0
1,manhattan,2016,51,4,12,0,0
1,manhattan,2016,51,4,12,1,0
1,manhattan,2016,51,4,12,1,0
1,manhattan,2016,50,5,13,1,0
1,manhattan,2016,50,5,13,0,0
1,manhattan,2016,50,5,13,0,1
1,manhattan,2017,6,3,10,1,0
1,manhattan,2017,6,3,10,0,0
1,manhattan,2017,6,3,10,0,0
1,manhattan,2017,50,6,14,0,0
1,manhattan,2017,50,6,14,0,0
1,manhattan,2017,50,6,14,0,0
1,manhattan,2017,20,5,10,0,0
1,manhattan,2017,20,5,10,0,0
1,manhattan,2017,20,5,10,0,0
1,manhattan,2017,38,5,8,0,0
1,manhattan,2017,38,5,8,0,0
1,manhattan,2017,38,5,8,0,0
1,manhattan,2017,25,2,19,0,0
1,manhattan,2017,25,2,19,0,0
1,manhattan,2017,25,2,19,0,0
1,manhattan,2017,15,1,22,0,0
1,manhattan,2017,15,1,22,0,0
1,manhattan,2017,15,1,22,0,0
1,manhattan,2017,12,6,14,1,0
1,manhattan,2017,12,6,14,0,0
1,manhattan,2017,12,6,14,0,0
1,manhattan,2017,41,6,19,0,0
1,manhattan,2017,41,6,19,0,0
1,manhattan,2017,41,6,19,0,0
1,manhattan,2017,7,3,7,0,0
1,manhattan,2017,7,3,7,0,0
1,manhattan,2017,7,3,7,1,0
1,manhattan,2017,48,0,7,0,0
1,manhattan,2017,48,0,7,0,0
1,manhattan,2017,48,0,7,0,0
1,manhattan,2017,48,0,15,1,0
1,manhattan,2017,48,0,15,1,1
1,manhattan,2017,48,0,15,1,0
1,manhattan,2016,47,2,7,0,0
1,manhattan,2016,47,2,7,1,0
1,manhattan,2016,47,2,7,0,0
1,manhattan,2017,30,2,18,0,0
1,manhattan,2017,30,2,18,0,0
1,manhattan,2017,30,2,18,0,0
1,manhattan,2017,5,6,16,0,0
1,manhattan,2017,5,6,16,0,0
1,manhattan,2017,5,6,16,1,0
1,manhattan,2017,45,2,17,0,0
1,manhattan,2017,45,2,17,0,0
1,manhattan,2017,45,2,17,0,0
1,manhattan,2017,20,1,7,0,0
1,manhattan,2017,20,1,7,0,0
1,manhattan,2017,20,1,7,0,0
1,manhattan,2017,50,5,16,0,0
1,manhattan,2017,50,5,16,0,0
1,manhattan,2017,50,5,16,0,0
1,manhattan,2017,19,1,19,1,0
1,manhattan,2017,19,1,19,0,0
1,manhattan,2017,19,1,19,0,0
1,manhattan,2017,12,3,18,0,0
1,manhattan,2017,12,3,18,0,0
1,manhattan,2017,12,3,18,0,0
1,manhattan,2017,37,4,10,1,0
1,manhattan,2017,37,4,10,0,0
1,manhattan,2017,37,4,10,0,0
1,manhattan,2017,9,4,16,0,0
1,manhattan,2017,9,4,16,0,0
1,manhattan,2017,9,4,16,0,0
1,manhattan,2017,30,2,21,0,0
1,manhattan,2017,30,2,21,0,1
1,manhattan,2017,30,2,21,0,0
1,manhattan,2017,42,2,10,0,1
1,manhattan,2017,42,2,10,0,1
1,manhattan,2017,42,2,10,0,1
1,manhattan,2017,34,3,19,0,0
1,manhattan,2017,34,3,19,0,0
1,manhattan,2017,34,3,19,0,0
1,manhattan,2016,45,4,9,0,0
1,manhattan,2016,45,4,9,0,0
1,manhattan,2016,45,4,9,0,0
1,manhattan,2018,2,0,16,0,0
1,manhattan,2018,2,0,16,0,0
1,manhattan,2018,2,0,16,1,0
1,manhattan,2018,2,0,23,0,0
1,manhattan,2018,2,0,23,1,0
1,manhattan,2018,2,0,23,0,0
1,manhattan,2018,2,6,14,0,0
1,manhattan,2018,2,6,14,1,0
1,manhattan,2018,2,6,14,0,0
1,manhattan,2018,4,1,13,0,0
1,manhattan,2018,4,1,13,0,0
1,manhattan,2018,4,1,13,0,0
1,manhattan,2018,1,1,15,0,0
1,manhattan,2018,1,1,15,0,0
1,manhattan,2018,1,1,15,0,0
1,manhattan,2018,1,4,12,0,1
1,manhattan,2018,1,4,12,0,0
1,manhattan,2018,1,4,12,0,0
1,manhattan,2018,3,0,14,1,0
1,manhattan,2018,3,0,14,0,0
1,manhattan,2018,3,0,14,0,0
1,manhattan,2018,3,6,13,0,1
1,manhattan,2018,3,6,13,0,0
1,manhattan,2018,3,6,13,0,0
1,manhattan,2018,2,6,16,0,0
1,manhattan,2018,2,6,16,0,0
1,manhattan,2018,2,6,16,0,0
1,manhattan,2018,3,5,8,0,0
1,manhattan,2018,3,5,8,0,0
1,manhattan,2018,3,5,8,0,0
1,manhattan,2018,3,2,8,0,0
1,manhattan,2018,3,2,8,1,0
1,manhattan,2018,3,2,8,1,0
1,manhattan,2018,1,4,7,0,0
1,manhattan,2018,1,4,7,0,0
1,manhattan,2018,1,4,7,0,0
1,manhattan,2018,4,0,7,1,0
1,manhattan,2018,4,0,7,0,0
1,manhattan,2018,4,0,7,0,0
1,manhattan,2018,2,5,15,0,0
1,manhattan,2018,2,5,15,0,0
1,manhattan,2018,2,5,15,0,0
1,manhattan,2018,1,5,13,0,0
1,manhattan,2018,1,5,13,1,1
1,manhattan,2018,1,5,13,1,0
1,manhattan,2018,2,3,7,1,0
1,manhattan,2018,2,3,7,0,0
1,manhattan,2018,2,3,7,1,0
1,manhattan,2018,2,3,12,0,0
1,manhattan,2018,2,3,12,0,0
1,manhattan,2018,2,3,12,0,0
1,manhattan,2018,2,3,0,1,0
1,manhattan,2018,2,3,0,1,0
1,manhattan,2018,2,3,0,1,0
1,manhattan,2018,2,5,3,1,0
1,manhattan,2018,2,5,3,0,0
1,manhattan,2018,2,5,3,1,0
1,manhattan,2018,2,1,3,1,0
1,manhattan,2018,2,1,3,0,0
1,manhattan,2018,2,1,3,1,0
1,manhattan,2018,4,2,11,0,0
1,manhattan,2018,4,2,11,0,0
1,manhattan,2018,4,2,11,0,0
1,manhattan,2018,2,2,20,1,0
1,manhattan,2018,2,2,20,0,0
1,manhattan,2018,2,2,20,0,0
1,manhattan,2018,1,4,9,0,0
1,manhattan,2018,1,4,9,0,0
1,manhattan,2018,1,4,9,0,0
1,manhattan,2018,2,2,15,1,0
1,manhattan,2018,2,2,15,1,0
1,manhattan,2018,2,2,15,1,0
1,manhattan,2018,2,1,7,0,0
1,manhattan,2018,2,1,7,0,0
1,manhattan,2018,2,1,7,0,0
1,manhattan,2018,3,2,14,0,0
1,manhattan,2018,3,2,14,0,0
1,manhattan,2018,3,2,14,0,0
1,manhattan,2018,3,5,14,0,0
1,manhattan,2018,3,5,14,0,0
1,manhattan,2018,3,5,14,0,0
1,manhattan,2018,2,3,9,1,0
1,manhattan,2018,2,3,9,0,0
1,manhattan,2018,2,3,9,0,0
1,manhattan,2018,3,0,13,0,0
1,manhattan,2018,3,0,13,0,0
1,manhattan,2018,3,0,13,0,0
1,manhattan,2018,2,2,9,0,0
1,manhattan,2018,2,2,9,0,0
1,manhattan,2018,2,2,9,0,0
1,manhattan,2018,3,1,18,0,0
1,manhattan,2018,3,1,18,0,0
1,manhattan,2018,3,1,18,0,0
1,manhattan,2018,1,6,23,1,0
1,manhattan,2018,1,6,23,0,0
1,manhattan,2018,1,6,23,1,0
1,manhattan,2018,2,6,11,1,0
1,manhattan,2018,2,6,11,0,0
1,manhattan,2018,2,6,11,1,0
1,manhattan,2018,2,4,17,0,0
1,manhattan,2018,2,4,17,0,0
1,manhattan,2018,2,4,17,0,0
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,3,0,13,0,1
1,manhattan,2018,3,0,13,0,0
1,manhattan,2018,3,0,13,0,0
1,manhattan,2018,1,5,15,1,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,2,18,0,0
1,manhattan,2018,1,2,18,0,0
1,manhattan,2018,1,2,18,0,0
1,manhattan,2018,2,3,15,0,0
1,manhattan,2018,2,3,15,0,0
1,manhattan,2018,2,3,15,0,0
1,manhattan,2018,2,1,12,0,0
1,manhattan,2018,2,1,12,0,0
1,manhattan,2018,2,1,12,0,0
1,manhattan,2018,2,5,9,0,0
1,manhattan,2018,2,5,9,0,0
1,manhattan,2018,2,5,9,0,0
1,manhattan,2018,3,2,11,0,0
1,manhattan,2018,3,2,11,0,0
1,manhattan,2018,3,2,11,0,0
1,manhattan,2018,1,4,9,0,0
1,manhattan,2018,1,4,9,0,0
1,manhattan,2018,1,4,9,0,0
1,manhattan,2018,3,6,23,0,0
1,manhattan,2018,3,6,23,0,0
1,manhattan,2018,3,6,23,0,0
1,manhattan,2018,2,3,5,3,0
1,manhattan,2018,2,3,5,0,0
1,manhattan,2018,2,3,5,1,0
1,manhattan,2018,3,6,19,0,0
1,manhattan,2018,3,6,19,0,0
1,manhattan,2018,3,6,19,1,0
1,manhattan,2018,1,5,19,0,0
1,manhattan,2018,1,5,19,0,0
1,manhattan,2018,1,5,19,0,0
1,manhattan,2018,2,4,23,0,0
1,manhattan,2018,2,4,23,0,0
1,manhattan,2018,2,4,23,1,0
1,manhattan,2018,2,0,14,0,0
1,manhattan,2018,2,0,14,0,0
1,manhattan,2018,2,0,14,0,0
1,manhattan,2018,2,1,20,0,0
1,manhattan,2018,2,1,20,0,0
1,manhattan,2018,2,1,20,0,0
1,manhattan,2018,2,0,23,0,0
1,manhattan,2018,2,0,23,1,0
1,manhattan,2018,2,0,23,0,0
1,manhattan,2018,1,4,19,0,0
1,manhattan,2018,1,4,19,0,0
1,manhattan,2018,1,4,19,0,1
1,manhattan,2018,3,2,9,0,0
1,manhattan,2018,3,2,9,0,0
1,manhattan,2018,3,2,9,0,0
1,manhattan,2018,1,4,7,1,0
1,manhattan,2018,1,4,7,1,0
1,manhattan,2018,1,4,7,0,0
1,manhattan,2018,1,5,8,0,0
1,manhattan,2018,1,5,8,0,0
1,manhattan,2018,1,5,8,0,0
1,manhattan,2018,3,6,7,0,0
1,manhattan,2018,3,6,7,0,0
1,manhattan,2018,3,6,7,0,0
1,manhattan,2018,2,3,23,0,0
1,manhattan,2018,2,3,23,0,0
1,manhattan,2018,2,3,23,0,0
1,manhattan,2018,2,3,21,1,0
1,manhattan,2018,2,3,21,1,0
1,manhattan,2018,2,3,21,0,0
1,manhattan,2018,3,0,14,0,0
1,manhattan,2018,3,0,14,0,0
1,manhattan,2018,3,0,14,1,0
1,manhattan,2018,1,1,8,0,0
1,manhattan,2018,1,1,8,0,0
1,manhattan,2018,1,1,8,0,0
1,manhattan,2018,1,5,21,0,0
1,manhattan,2018,1,5,21,1,0
1,manhattan,2018,1,5,21,0,0
1,manhattan,2018,3,0,10,0,0
1,manhattan,2018,3,0,10,0,0
1,manhattan,2018,3,0,10,0,0
1,manhattan,2018,3,5,8,0,0
1,manhattan,2018,3,5,8,0,0
1,manhattan,2018,3,5,8,0,0
1,manhattan,2018,2,4,14,1,0
1,manhattan,2018,2,4,14,0,0
1,manhattan,2018,2,4,14,0,0
1,manhattan,2018,1,3,15,0,0
1,manhattan,2018,1,3,15,0,0
1,manhattan,2018,1,3,15,0,0
1,manhattan,2018,3,1,6,0,0
1,manhattan,2018,3,1,6,1,0
1,manhattan,2018,3,1,6,0,0
1,manhattan,2018,2,3,0,0,0
1,manhattan,2018,2,3,0,1,0
1,manhattan,2018,2,3,0,1,0
1,manhattan,2018,2,0,21,0,0
1,manhattan,2018,2,0,21,0,0
1,manhattan,2018,2,0,21,0,0
1,manhattan,2018,4,2,11,0,0
1,manhattan,2018,4,2,11,0,0
1,manhattan,2018,4,2,11,0,0
1,manhattan,2018,2,2,20,1,0
1,manhattan,2018,2,2,20,0,0
1,manhattan,2018,2,2,20,0,0
1,manhattan,2018,2,3,9,1,0
1,manhattan,2018,2,3,9,0,0
1,manhattan,2018,2,3,9,0,0
1,manhattan,2018,1,0,13,0,0
1,manhattan,2018,1,0,13,0,0
1,manhattan,2018,1,0,13,0,0
1,manhattan,2018,1,6,15,1,0
1,manhattan,2018,1,6,15,0,0
1,manhattan,2018,1,6,15,0,1
1,manhattan,2018,1,5,17,0,0
1,manhattan,2018,1,5,17,0,0
1,manhattan,2018,1,5,17,0,1
1,manhattan,2018,2,0,17,0,0
1,manhattan,2018,2,0,17,0,1
1,manhattan,2018,2,0,17,0,0
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,2,3,10,1,0
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,0,10,0,0
1,manhattan,2018,1,0,10,0,0
1,manhattan,2018,1,0,10,1,0
1,manhattan,2018,2,4,8,0,0
1,manhattan,2018,2,4,8,0,0
1,manhattan,2018,2,4,8,0,0
1,manhattan,2018,2,2,15,0,0
1,manhattan,2018,2,2,15,0,0
1,manhattan,2018,2,2,15,0,0
1,manhattan,2018,2,5,11,0,0
1,manhattan,2018,2,5,11,1,1
1,manhattan,2018,2,5,11,0,0
1,manhattan,2018,3,6,13,0,0
1,manhattan,2018,3,6,13,0,0
1,manhattan,2018,3,6,13,0,0
1,manhattan,2018,2,2,22,0,0
1,manhattan,2018,2,2,22,0,0
1,manhattan,2018,2,2,22,1,0
1,manhattan,2018,2,1,12,0,0
1,manhattan,2018,2,1,12,0,0
1,manhattan,2018,2,1,12,0,0
1,manhattan,2018,4,1,21,1,0
1,manhattan,2018,4,1,21,0,0
1,manhattan,2018,4,1,21,2,0
1,manhattan,2018,1,2,14,0,0
1,manhattan,2018,1,2,14,0,0
1,manhattan,2018,1,2,14,1,0
1,manhattan,2018,4,0,11,1,0
1,manhattan,2018,4,0,11,0,0
1,manhattan,2018,4,0,11,0,0
1,manhattan,2018,1,6,9,0,0
1,manhattan,2018,1,6,9,0,0
1,manhattan,2018,1,6,9,0,0
1,manhattan,2018,1,6,14,0,0
1,manhattan,2018,1,6,14,0,0
1,manhattan,2018,1,6,14,0,0
1,manhattan,2018,2,1,23,1,0
1,manhattan,2018,2,1,23,0,0
1,manhattan,2018,2,1,23,0,0
1,manhattan,2018,1,5,19,0,0
1,manhattan,2018,1,5,19,1,0
1,manhattan,2018,1,5,19,0,0
1,manhattan,2018,10,6,7,4,5
1,manhattan,2018,10,6,7,4,5
1,manhattan,2018,10,6,7,0,0
1,manhattan,2018,10,6,7,0,0
1,manhattan,2018,10,6,7,0,0
1,manhattan,2018,10,6,7,0,0
1,manhattan,2019,1,6,13,0,0
1,manhattan,2019,1,6,13,0,0
1,manhattan,2019,1,6,13,0,0
1,manhattan,2018,35,5,8,0,0
1,manhattan,2018,35,5,8,0,0
1,manhattan,2018,35,5,8,0,0
1,manhattan,2018,21,2,7,4,5
1,manhattan,2018,21,2,7,0,5
1,manhattan,2018,21,2,7,0,5
1,manhattan,2018,21,2,7,4,5
1,manhattan,2018,21,2,7,0,0
1,manhattan,2018,21,2,7,1,0
1,manhattan,2018,21,2,7,0,0
1,manhattan,2018,21,2,7,0,0
1,manhattan,2019,4,6,0,0,0
1,manhattan,2019,4,6,0,0,0
1,manhattan,2019,4,6,0,0,0
1,manhattan,2018,13,5,4,1,0
1,manhattan,2018,13,5,4,1,0
1,manhattan,2018,13,5,4,1,0
1,manhattan,2018,12,0,19,0,0
1,manhattan,2018,12,0,19,0,0
1,manhattan,2018,12,0,19,0,0
1,manhattan,2018,33,2,10,1,0
1,manhattan,2018,33,2,10,0,0
1,manhattan,2018,33,2,10,1,0
1,manhattan,2018,21,6,6,0,0
1,manhattan,2018,21,6,6,0,0
1,manhattan,2018,21,6,6,0,0
1,manhattan,2019,12,4,16,4,5
1,manhattan,2019,12,4,16,1,5
1,manhattan,2019,12,4,16,0,5
1,manhattan,2019,12,4,16,4,5
1,manhattan,2019,12,4,16,1,0
1,manhattan,2019,12,4,16,0,0
1,manhattan,2019,12,4,16,1,0
1,manhattan,2019,12,4,16,0,0
1,manhattan,2018,14,5,9,1,0
1,manhattan,2018,14,5,9,1,0
1,manhattan,2018,14,5,9,0,0
1,manhattan,2018,48,2,20,0,1
1,manhattan,2018,48,2,20,0,0
1,manhattan,2018,48,2,20,0,1
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,0
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,0,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,0,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,0
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,0,0
1,manhattan,2018,15,6,17,4,5
1,manhattan,2018,15,6,17,0,0
1,manhattan,2018,15,6,17,1,0
1,manhattan,2018,48,6,11,4,5
1,manhattan,2018,48,6,11,4,5
1,manhattan,2018,48,6,11,4,5
1,manhattan,2018,48,6,11,4,5
1,manhattan,2018,48,6,11,0,0
1,manhattan,2018,48,6,11,0,0
1,manhattan,2018,48,6,11,0,0
1,manhattan,2018,48,6,11,0,0
1,manhattan,2018,1,1,15,0,0
1,manhattan,2018,1,1,15,1,0
1,manhattan,2018,1,1,15,1,0
1,manhattan,2018,13,3,18,0,0
1,manhattan,2018,13,3,18,0,0
1,manhattan,2018,13,3,18,1,0
1,manhattan,2019,12,5,5,0,0
1,manhattan,2019,12,5,5,0,0
1,manhattan,2019,12,5,5,0,0
1,manhattan,2018,13,5,11,0,0
1,manhattan,2018,13,5,11,0,0
1,manhattan,2018,13,5,11,0,0
1,manhattan,2019,4,5,13,0,0
1,manhattan,2019,4,5,13,0,0
1,manhattan,2019,4,5,13,0,0
1,manhattan,2018,11,6,9,4,5
1,manhattan,2018,11,6,9,4,5
1,manhattan,2018,11,6,9,4,5
1,manhattan,2018,11,6,9,4,5
1,manhattan,2018,11,6,9,4,5
1,manhattan,2018,11,6,9,4,5
1,manhattan,2018,11,6,9,0,0
1,manhattan,2018,11,6,9,0,0
1,manhattan,2018,11,6,9,0,0
1,manhattan,2018,11,6,9,0,0
1,manhattan,2018,23,3,17,0,0
1,manhattan,2018,23,3,17,0,0
1,manhattan,2018,23,3,17,0,0
1,manhattan,2018,30,6,14,0,0
1,manhattan,2018,30,6,14,0,0
1,manhattan,2018,30,6,14,0,0
1,manhattan,2018,15,0,12,0,0
1,manhattan,2018,15,0,12,0,0
1,manhattan,2018,15,0,12,0,0
1,manhattan,2018,2,5,15,0,0
1,manhattan,2018,2,5,15,0,0
1,manhattan,2018,2,5,15,1,0
1,manhattan,2018,51,2,16,0,0
1,manhattan,2018,51,2,16,0,0
1,manhattan,2018,51,2,16,0,0
1,manhattan,2018,20,0,14,4,5
1,manhattan,2018,20,0,14,4,5
1,manhattan,2018,20,0,14,4,5
1,manhattan,2018,20,0,14,4,5
1,manhattan,2018,20,0,14,0,0
1,manhattan,2018,20,0,14,0,0
1,manhattan,2018,20,0,14,0,0
1,manhattan,2018,20,0,14,0,0
1,manhattan,2018,20,3,13,0,0
1,manhattan,2018,20,3,13,0,0
1,manhattan,2018,20,3,13,0,0
1,manhattan,2019,5,4,11,0,0
1,manhattan,2019,5,4,11,0,0
1,manhattan,2019,5,4,11,1,0
1,manhattan,2018,52,4,19,0,1
1,manhattan,2018,52,4,19,0,1
1,manhattan,2018,52,4,19,0,1
1,manhattan,2019,5,3,20,4,1
1,manhattan,2019,5,3,20,4,5
1,manhattan,2019,5,3,20,4,5
1,manhattan,2019,5,3,20,4,1
1,manhattan,2019,5,3,20,0,1
1,manhattan,2019,5,3,20,0,1
1,manhattan,2019,5,3,20,0,1
1,manhattan,2019,5,3,20,0,1
1,manhattan,2019,12,1,15,4,5
1,manhattan,2019,12,1,15,4,5
1,manhattan,2019,12,1,15,4,5
1,manhattan,2019,12,1,15,4,5
1,manhattan,2019,12,1,15,0,0
1,manhattan,2019,12,1,15,0,0
1,manhattan,2019,12,1,15,0,0
1,manhattan,2019,12,1,15,0,0
1,manhattan,2018,48,5,18,4,5
1,manhattan,2018,48,5,18,4,5
1,manhattan,2018,48,5,18,0,0
1,manhattan,2018,48,5,18,0,0
1,manhattan,2018,48,5,18,0,0
1,manhattan,2018,48,5,18,0,0
1,manhattan,2018,16,2,0,1,1
1,manhattan,2018,16,2,0,0,1
1,manhattan,2018,16,2,0,0,1
1,manhattan,2018,12,2,17,0,0
1,manhattan,2018,12,2,17,0,0
1,manhattan,2018,12,2,17,0,0
1,manhattan,2018,12,2,12,4,5
1,manhattan,2018,12,2,12,4,5
1,manhattan,2018,12,2,12,4,5
1,manhattan,2018,12,2,12,4,5
1,manhattan,2018,12,2,12,0,0
1,manhattan,2018,12,2,12,0,0
1,manhattan,2018,12,2,12,0,0
1,manhattan,2018,12,2,12,0,0
1,manhattan,2018,2,1,20,1,0
1,manhattan,2018,2,1,20,0,0
1,manhattan,2018,2,1,20,1,0
1,manhattan,2018,39,1,22,0,0
1,manhattan,2018,39,1,22,0,0
1,manhattan,2018,39,1,22,1,0
1,manhattan,2018,1,4,11,0,0
1,manhattan,2018,1,4,11,0,0
1,manhattan,2018,1,4,11,0,0
1,manhattan,2018,15,2,16,0,0
1,manhattan,2018,15,2,16,0,0
1,manhattan,2018,15,2,16,0,0
1,manhattan,2018,23,4,23,0,0
1,manhattan,2018,23,4,23,1,1
1,manhattan,2018,23,4,23,0,0
1,manhattan,2018,41,2,12,0,0
1,manhattan,2018,41,2,12,0,0
1,manhattan,2018,41,2,12,0,0
1,manhattan,2018,14,3,8,0,0
1,manhattan,2018,14,3,8,0,0
1,manhattan,2018,14,3,8,0,0
1,manhattan,2018,3,6,20,0,0
1,manhattan,2018,3,6,20,0,0
1,manhattan,2018,3,6,20,0,0
1,manhattan,2018,33,1,13,0,0
1,manhattan,2018,33,1,13,1,0
1,manhattan,2018,33,1,13,0,0
1,manhattan,2019,11,0,18,0,0
1,manhattan,2019,11,0,18,0,0
1,manhattan,2019,11,0,18,0,0
1,manhattan,2018,1,6,8,0,0
1,manhattan,2018,1,6,8,0,0
1,manhattan,2018,1,6,8,0,0
1,manhattan,2018,34,2,0,0,0
1,manhattan,2018,34,2,0,0,0
1,manhattan,2018,34,2,0,0,1
1,manhattan,2018,36,0,0,0,0
1,manhattan,2018,36,0,0,0,0
1,manhattan,2018,36,0,0,0,0
1,manhattan,2018,46,3,18,0,1
1,manhattan,2018,46,3,18,0,1
1,manhattan,2018,46,3,18,0,1
1,manhattan,2018,23,0,9,0,0
1,manhattan,2018,23,0,9,0,0
1,manhattan,2018,23,0,9,0,0
1,manhattan,2018,51,1,14,0,0
1,manhattan,2018,51,1,14,0,0
1,manhattan,2018,51,1,14,0,0
1,manhattan,2018,15,5,16,0,0
1,manhattan,2018,15,5,16,0,0
1,manhattan,2018,15,5,16,0,0
1,manhattan,2018,29,3,4,1,0
1,manhattan,2018,29,3,4,1,0
1,manhattan,2018,29,3,4,1,0
1,manhattan,2018,38,1,6,0,0
1,manhattan,2018,38,1,6,0,0
1,manhattan,2018,38,1,6,0,0
1,manhattan,2019,2,4,15,0,0
1,manhattan,2019,2,4,15,0,0
1,manhattan,2019,2,4,15,0,0
1,manhattan,2018,3,2,16,0,0
1,manhattan,2018,3,2,16,0,0
1,manhattan,2018,3,2,16,0,0
1,manhattan,2018,15,0,23,0,0
1,manhattan,2018,15,0,23,1,0
1,manhattan,2018,15,0,23,1,0
1,manhattan,2018,2,3,10,1,1
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,2,3,10,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,1,5,15,0,0
1,manhattan,2018,33,3,7,1,0
1,manhattan,2018,33,3,7,1,0
1,manhattan,2018,33,3,7,0,0
1,manhattan,2019,13,1,18,0,0
1,manhattan,2019,13,1,18,0,0
1,manhattan,2019,13,1,18,0,0
1,manhattan,2019,3,5,10,0,0
1,manhattan,2019,3,5,10,0,1
1,manhattan,2019,3,5,10,0,1
1,manhattan,2018,10,5,6,0,0
1,manhattan,2018,10,5,6,0,0
1,manhattan,2018,10,5,6,0,0
1,manhattan,2018,11,4,15,0,0
1,manhattan,2018,11,4,15,0,0
1,manhattan,2018,11,4,15,0,0
1,manhattan,2018,38,1,19,0,0
1,manhattan,2018,38,1,19,0,0
1,manhattan,2018,38,1,19,0,0
